idemplacementsilo;identifiant;adresse;commune;codefuv;observation_localisante;numerocircuit;gestionnaire;collecteur;datedebutexploitation;datecreation;maj_alphanumerique;maj_geometrie;insee;gid;lon;lat
3483;3483;Rue Ampère angle Marcellin Berthelot;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-02-15;2018-04-24;;69282;668;5,009731200915152;45,775544258195005
3990;3990;Face au 13 Avenue Albert Einstein;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2007-11-21;2018-04-24;2016-06-07;69266;688;4,879685955926528;45,78283970738451
4075;4075;21 Avenue de Böhlen;Vaulx-en-Velin;19728;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;2017-10-13;2018-04-24;;69256;680;4,922635667510663;45,76528505963739
6178;6178;Avenue Pierre Mendès France;Bron;02239;PARKING LYCEE J BREL;Y101.0.VERRE;Col Est;GPE;2018-01-22;2007-12-05;2023-11-09;;69029;67;4,915164391861721;45,722511953714715
E249;E249;7 Rue de la Fraternité;Décines-Charpieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2012-11-14;2018-04-24;2015-07-03;69275;653;4,95796486034447;45,77139589025547
2866;2866;Avenue Lacassagne / Rue Feuillat;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2017-05-22;2008-12-01;2018-04-24;;69383;666;4,875768824796218;45,75003928134489
4721;4721;13 Rue Jean Zay;Saint-Priest;;;V101.0.VERRE;Col Est;GPE;2022-03-22;2022-03-22;2022-03-22;;69290;700;4,911032628338085;45,706978667173715
3475;3475;21 Boulevard Marechal de Lattre de Tassigny;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69282;708;5,026984288150384;45,77346381125076
3255;3255;70-72 Rue Léon Blum;Décines-Charpieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;;69275;85;4,968081640494362;45,765972857664124
6987;6987;14 Rue des Aqueducs;Lyon 5e Arrondissement;28275;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2015-02-23;2018-04-24;;69385;698;4,796203663092163;45,7574746557798
7271;7271;5 Rue Professeur Joseph Nicolas;Lyon 8e Arrondissement;28894;;Y101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-07-25;2022-04-15;2022-04-15;69388;702;4,882210812298145;45,73484621737554
5190;5190;27 Rue Claude Jusseaud;Sainte-Foy-lès-Lyon;;Rues Claude Jusseau / Nicolas Berthet;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2023-11-09;2013-12-04;69202;175;4,806460804355458;45,74771761392219
1258;1258;25 Place Carnot;Lyon 2e Arrondissement;27505;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2007-05-23;2021-04-02;2021-04-02;69382;710;4,827264699242536;45,751661328394036
5093;5093;Chemin du Torey / Voie Romaine;Francheville;;;V101.0.VERRE;Col Sud;COL VEOLIA;2017-05-22;;2019-04-15;2008-10-29;69089;726;4,755959011303388;45,75031420366204
E506;E506;Square Agnès Neyret Jaures face Rue Joanny Sage;Mions;;;V101.0.VERRE;Col Est;ONYX GUERIN;2018-01-09;2018-07-09;2019-02-13;;69283;730;4,953471663545704;45,66677889409955
2242;2242;27 Rue Johany Berlioz;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2015-09-17;2020-10-08;2020-10-08;69290;735;4,938762476574071;45,69959396632602
4719;4719;Face au 65 Rue du Dauphiné;Saint-Priest;;;V101.0.VERRE;Col Est;GPE;2022-03-18;2022-03-22;2022-03-22;;69290;766;4,916882037618098;45,713803645202276
3610;3610;Face au 51 Cours Emile Zola;Villeurbanne;;Mouvement 12 Avril 2010;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2019-03-06;2016-01-25;69266;331;4,867440542447862;45,77082448691979
6686;6686;Av Jean Jaurès Angle Rue Olympe de Gouges;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-03-07;2018-04-24;;69290;741;4,933964961638793;45,69727290769552
4735;4735;Square Arsene Margossian;Décines-Charpieu;;;V101.0.VERRE;Col Est;GPE;2022-04-20;2022-05-06;2022-05-06;;69275;743;4,956185182142595;45,771644197732776
2078;2078;Bd Brotteaux angle Cuvier Mairie;Lyon 6e Arrondissement;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-07-22;2018-04-24;;69386;745;4,856867943172691;45,76797717242249
E781;E781;6 Rue Jean Baptiste Croibier;Vénissieux;37112;;V101.0.VERRE;Col Sud;COL GUERIN;2023-01-16;2023-01-19;2023-05-05;;69259;755;4,885022590968626;45,71907247605109
3690;3690;291 Avenue Jean Jaurès;Décines-Charpieu;22793;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2015-04-02;2023-12-05;2023-12-05;69275;752;4,966674925066115;45,771471901538135
3999;3999;Rue de la Marne /Angle Rue Paul Kruger;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2010-01-08;2018-04-24;2011-08-29;69266;768;4,9057760182290435;45,75400706088603
3780;3780;164 Rue de la Poudrette;Villeurbanne;;Le 4 Janvier 2011;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2021-01-22;;69266;457;4,91966673609517;45,752655376486146
1300;1300;140 Route de Saint Fortunat;Saint-Cyr-au-Mont-d'Or;14542;Angle de la route de saint-Fortuna et route de Lyo;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2023-06-01;2023-11-17;2023-11-17;;69191;5033;4,820046696792935;45,80181010099662
9003;9003;Voie Nouvelle;Albigny-sur-Saône;36056;Le silo sera à l'entrée d'un parking;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2023-11-15;2023-11-17;2023-11-17;;69003;5034;4,832102142667561;45,85971457160443
3988;3988;Rue Cuzin parking face Rue Lepecheur;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;2015-01-29;2018-04-24;;69256;783;4,914498768926313;45,77438496487356
3981;3981; RUE BAUDIN ( CASERNE POMPIER );Villeurbanne;;CIRCUIT 2302;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2007-11-21;2023-11-09;;69266;568;4,905294349970898;45,76543466576808
E182;E182;Rue Georges Charpak;Vénissieux;36068;;V101.0.VERRE;Col Sud;COL VEOLIA;2018-10-31;2018-11-06;2023-07-07;2023-05-23;69259;785;4,872097749711028;45,69454027673684
6661;6661;87 Rue Aristide Briand;Saint-Priest;;a l'interieur parking CTM;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2005-12-22;69290;585;4,922021914967493;45,69647944802433
7110;7110;Rue du Bourrelier/France;Saint-Fons;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2015-11-02;2018-04-24;;69199;789;4,853042155948392;45,71063054366931
3818;3818;40 Cours André Philip ;Villeurbanne;;Face à l'école;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2021-02-03;2021-02-03;69266;604;4,867144464140605;45,77234112341319
E184;E184;1 Place Louis Chazette;Lyon 1er Arrondissement;27320;;X101.0.VERRE;Col Nord-Ouest;ONYX GUERIN;2019-01-07;2019-01-15;2021-08-11;2021-08-11;69381;794;4,838096080922742;45,77369843582058
3516;3516;36 Avenue du 8 Mai 1945 ;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2018-04-24;2010-12-29;69256;624;4,905397213064949;45,78835374573464
3267;3267;Face au 11 Rue de la République;Décines-Charpieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2022-01-25;2019-05-21;69275;644;4,96439440402853;45,76353904271914
1106;1106;Place Rouville;Lyon 1er Arrondissement;27325;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2007-05-22;2018-04-24;2012-09-20;69381;806;4,824342318415808;45,769606438544386
3490;3490;2 Rue Paul Gauguin;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-10-07;2018-04-24;;69282;774;4,9927108253363315;45,764185718294215
E450;E450;Face au 95 Avenue Jean Jaures ;Saint-Priest;;stade Jean Bouin;V101.0.VERRE;Col Est;COL GUERIN;2017-10-01;2017-10-06;2018-04-24;;69290;828;4,926016275649657;45,69799458259598
3435;3435;Face au 69 Rue de Verdun;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2015-05-15;2019-08-26;2019-08-26;69266;846;4,898324453726684;45,7806672511117
2042;2042;Allée du Chalet;Lyon 6e Arrondissement;33763;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2021-01-22;2016-09-06;69386;820;4,857569031311738;45,78081236365769
7700;7700;64 Rue Saint Michel;Lyon 7e Arrondissement;28700;;X101.0.VERRE;Col Sud;COL GUERIN;2022-01-01;2022-06-08;2022-06-08;;69387;823;4,847510736995407;45,75046008417109
1090;1090;23 Route de Lyon;Saint-Cyr-au-Mont-d'Or;14541;Angle route de st Fortuna;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2023-06-01;2023-11-17;2023-11-17;;69191;5035;4,820137528966365;45,80204681108516
4378;4378;Face au 29 Avenue Maurice Ravel;Rillieux-la-Pape;;Face au n° 29/31;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2011-04-08;2018-04-24;2013-02-25;69286;750;4,897507610291764;45,816695453366236
3822;3822;Face au 3 Rue Mozart;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2020-05-11;2020-05-11;69266;807;4,865976751467316;45,774823699594876
6190;6190;Impasse de l'Hippodrome Angle Rue des Jockets;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2012-12-06;2018-04-24;;69290;838;4,916062517135345;45,71898364079809
5653;5653;Face au 3 Rue Anne Franck;Givors;;vers salle;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-08-26;2022-01-24;2013-12-06;69091;804;4,762903527191417;45,603250907433626
2084;2084;Boulevard Anatole France;Lyon 6e Arrondissement;28362;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-09-13;2018-04-24;;69386;847;4,856814670095895;45,77198953640764
1006;1006;40 Montée Saint Barthélémy;Lyon 5e Arrondissement;28186;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2022-01-26;2022-01-27;2022-01-27;;69385;849;4,824816690654815;45,76267986320857
2104;2104;2 Cours Bayard;Lyon 2e Arrondissement;27477;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2018-10-09;2018-11-19;2018-11-19;;69382;858;4,816894635471935;45,745573979646636
3436;3436;Rue de Pressensé angle Rue de Venise;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2015-12-16;2018-04-24;;69266;860;4,897772616313093;45,766699569728075
E785;E785;26 Rue du 8 Mai 1945;Villeurbanne;21501;;Z101.0.VERRE;Col Est;GPE;2023-03-29;2023-03-29;2023-03-29;;69266;862;4,891329014272145;45,781051360398145
E1026;E1026;Place des Tapis;Lyon 4e Arrondissement;28022;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2019-10-29;2019-11-18;2019-11-18;;69384;865;4,830311640405907;45,77521348538086
2826;2826;15 Rue du Dauphiné;Lyon 3e Arrondissement;27847;;Y101.0.VERRE;Col Est;GPE;2017-05-22;;2018-07-10;2018-06-25;69383;868;4,864764068053908;45,750311295272745
6406;6406;Face au 81 Rue de la Libération;Mions;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2013-10-28;69283;931;4,954026240720815;45,652380826658764
1919;1919;Rue de la Piémente;Lyon 9e Arrondissement;29134;angle bd de Balmont;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2023-11-09;2012-02-09;69389;956;4,801264410139366;45,785971219327664
4157;4157;23 Rue de l'Oratoire;Caluire-et-Cuire;02957;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-11;69034;854;4,838448275248843;45,78476554938175
6425;6425;43 Rue des Brosses;Mions;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2008-09-17;2018-04-24;;69283;904;4,947747032782813;45,67651551567036
6193;6193;8-10 Rue Hélène Boucher;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;2014-01-21;2018-04-24;;69029;894;4,923779810342553;45,745312054082
3905;3905;Face au 14 Rue du 8 Mai 1945;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2014-05-19;69266;979;4,895486682477053;45,77313797145056
3960;3960;Face au270 Cours Emile Zola;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2016-07-05;69266;982;4,891320215594817;45,76725707852805
6880;6880;Face au 54 Rue Victor Hugo ;Vénissieux;;parking;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69259;1140;4,885432762881913;45,701103980268
2899;2899;132 Rue Mazenod;Lyon 3e Arrondissement;27912;;Y101.0.VERRE;Col Est;GPE;2017-05-22;2014-02-24;2018-08-13;;69383;925;4,852113523727407;45,75917302704397
6113;6113;Face au 4b Rue Youri Gagarine;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;;69029;1143;4,9247864954639065;45,74377778073758
3585;3585;Chemin de la Ferme;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2018-04-24;2010-12-29;69256;930;4,911449851589621;45,78623764772204
E537;E537;Rue de Doncaster;Limonest;35624;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2021-06-28;2021-06-29;2021-07-01;;69116;935;4,773209249396049;45,83486237978246
3479;3479;81 Rue Victor Hugo ;Meyzieu;;à l'intérieur du camping;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2013-12-04;2018-04-24;2016-06-24;69282;951;4,990403410261974;45,790390149007024
3659;3659;Rue de Beit Sahour prox jean moulin;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;2017-07-11;2023-01-13;;69256;938;4,914264853531463;45,788761440457684
6319;6319;Face au 5 Rue Hector Berlioz;Feyzin;;Parking;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-09-04;2022-01-24;2011-06-29;69276;1172;4,852239166897928;45,666159316253285
7141;7141;16 Rue Chevreul;Lyon 7e Arrondissement;28583;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-06-07;2022-04-13;2022-04-13;69387;940;4,83772739027507;45,74939384559243
4224;4224;25 Avenue Jean Jaurès;Décines-Charpieu;;hotel eclipse;V101.0.VERRE;Col Est;COL GUERIN;2019-04-15;2019-04-18;2019-11-20;2019-04-18;69275;1278;4,938935312320048;45,76829329953639
E723;E723;Rue Arsène Claudy;Lyon 9e Arrondissement;36479;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2019-12-23;2020-01-07;2020-01-07;;69389;949;4,815548491400403;45,78954058063958
2864;2864;14-15 Quai Victor Augagneur;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2017-05-22;2008-07-11;2020-10-28;2020-10-28;69383;1309;4,840913165255135;45,759763787846765
2809;2809;Face au 82 Rue du Dauphiné;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2017-05-22;;2019-05-24;2019-05-24;69383;1318;4,869134773002293;45,752766163326314
1982;1982;37 Rue Pierre Termier;Collonges-au-Mont-d'Or;05115;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2007-12-06;2018-04-24;2013-02-12;69063;958;4,837620335137019;45,80764359339025
6613;6613;Face au104 Rue du 8 Mai 1945;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2014-01-22;69290;1332;4,949786890669875;45,69127429163009
2305;2305;65 Rue Professeur Grignard;Lyon 7e Arrondissement;28684;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-13;2022-04-13;69387;964;4,841602855677362;45,74613278101582
1122;1122;3 Place Meissonier;Lyon 1er Arrondissement;27323;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-01-07;69381;967;4,832658406225693;45,76614635464546
E778;E778;13b Rue Charlotte Delbo;Villeurbanne;36592;;Z101.0.VERRE;Col Est;GPE;2022-05-09;2022-05-16;2023-11-07;2023-11-07;69266;1005;4,918588892545916;45,76251733105186
2077;2077;Rue Bellecombe angle Curtelib;Lyon 6e Arrondissement;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-07-22;2018-04-24;;69386;975;4,862910771929511;45,7692425114002
4311;4311;Avenue Général Leclerc face à la maison de retraite;Rillieux-la-Pape;;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2013-02-22;69286;978;4,899285362247861;45,8142308271159
6683;6683;97 Allée Alexandre Borodine;Saint-Priest;34687;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-01-11;2018-04-24;;69290;985;4,934033616080801;45,71134850311368
6428;6428;Decheterrie Bld des Nations ;Mions;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-09-26;2018-04-24;2016-09-26;69283;992;4,932427972605797;45,67280329207539
3101;3101;Place de la Mairie;Chassieu;22136;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2021-08-25;2016-03-18;69271;994;4,971665044427302;45,74371804996057
2853;2853;Face au 42 Rue Antoine Charial;Lyon 3e Arrondissement;;angle impasse de l'ordre;Y101.0.VERRE;Col Est;GPE;2017-05-22;2008-07-04;2018-04-24;;69383;1495;4,866691972862667;45,758121271505246
2322;2322;102 Rue du Repos;Lyon 7e Arrondissement;28626;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-07;2022-04-07;69387;997;4,8527297319775915;45,73960182318727
2341;2341;59 Rue du Repos;Lyon 7e Arrondissement;28626;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-07-23;2022-04-07;2022-04-07;69387;998;4,853045102488321;45,74059972426008
3443;3443;Face scolaire Bd du 18 Juin 1940;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-02-22;2018-04-24;;69282;999;4,993219688347153;45,771016231116704
7140;7140;152 Rue Pierre Corneille;Lyon 3e Arrondissement;27934;;Y101.0.VERRE;Col Est;GPE;2017-05-22;2015-12-28;2018-04-24;;69383;1013;4,844789041546728;45,75828782907667
E536;E536;11 Place Ennemond Romand;Vénissieux;20329;Place Ennemond Romand (Nord-Est);V101.0.VERRE;Col Sud;COL GUERIN;2021-04-30;2021-05-31;2021-05-31;;69259;976;4,8588429805562585;45,72582563549164
7218;7218;24 Chemin des Mouilles;Écully;06723;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2016-04-28;2021-08-11;2021-08-11;69081;1016;4,771108817054629;45,78239255277152
4065;4065;11 Allée des Tournesols;Vaulx-en-Velin;34478;;Z101.0.VERRE;Col Est;GPE;2022-10-06;2022-12-06;2022-12-06;2022-12-06;69256;1018;4,9216725586596715;45,791171941416486
3510;3510;Face au 6 Avenue Bataillon Carmagnole;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2018-04-24;;69256;1595;4,922835694614458;45,75911354929164
4009;4009;Face au 36 Boulevard 11 Novembre 1918;Villeurbanne;;Angle Contre Allée Rosselini;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2010-04-06;2021-01-22;2015-01-30;69266;1639;4,8628867349720215;45,77912268662638
E655;E655;4 Rue Françoise Giroud;Lyon 9e Arrondissement;35646;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-07-21;2017-07-21;2020-08-20;2020-08-20;69389;1030;4,794253025052523;45,78498563385977
5111;5111;40 Route d'Ecully;Dardilly;06231;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2014-09-09;2018-04-24;;69072;1032;4,757908225908418;45,797799133949425
3536;3536;117-119 Avenue Paul Marcellin ;Vaulx-en-Velin;;devant le boulodrome nord;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2018-04-24;2013-11-26;69256;1678;4,931365532030754;45,77676948441677
2318;2318;14 Rue Docteur Crestin;Lyon 7e Arrondissement;28624;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-05;2022-04-05;69387;1039;4,857887289960956;45,747217507709095
6121;6121;331 Avenue Charles De Gaulle ;Bron;;Ecole Santé Militaire;Y101.0.VERRE;Col Est;GPE;2018-01-22;;2018-04-24;;69029;1738;4,92502386680017;45,729937958112174
7310;7310;Chemin du Charbonnier/Rue Salvador Allende;Vénissieux;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-12-22;2018-04-24;;69259;1049;4,901952441053273;45,697093052422055
4167;4167;54 Rue Vaucanson;Décines-Charpieu;; ;V101.0.VERRE;Col Est;COL GUERIN;2018-10-22;2018-11-08;2021-08-25;2021-08-25;69275;1022;4,941509361023566;45,75351230146438
E486;E486;44 Avenue Rosa Parks;Lyon 9e Arrondissement;35641;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2020-01-31;2020-02-05;2020-02-05;;69389;1054;4,789013015770726;45,78681006037801
6195;6195;Face au 9 Rue Louis Blanc;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;2014-01-21;2018-04-24;;69029;1069;4,896558318600713;45,73268175450882
2545;2545;129 Rue Villon;Lyon 8e Arrondissement;28934;;Y101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-19;2022-04-19;69388;1059;4,858028209389724;45,7340256968511
6670;6670;Face au 10 Chemin de Revaison;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2008-09-17;2018-04-24;2014-02-06;69290;1077;4,916360957258673;45,70468894536336
2261;2261;115 Boulevard Yves Farge;Lyon 7e Arrondissement;30236;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-01;2022-04-01;69387;1067;4,8278724547570055;45,735773609696466
3008;3008;16 Rue de Lombardie;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2018-06-11;2018-06-25;2020-02-04;2020-02-04;69290;1072;4,9555436869773555;45,714628780862
7176;7176;104b Rue Commandant Charcot;Lyon 5e Arrondissement;28248;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2016-02-15;2018-04-24;;69385;1078;4,7952770057812835;45,749568678329204
2749;2749;65 Rue Marietton;Lyon 9e Arrondissement;29197;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2013-05-14;2018-04-24;2014-02-11;69389;1081;4,800991712416311;45,77582743580576
7682;7682;231 Rue Marcel Mérieux;Lyon 7e Arrondissement;28667;;X101.0.VERRE;Col Sud;COL GUERIN;2022-01-01;2022-02-22;2022-05-06;2022-05-06;69387;1086;4,829981826769756;45,7304561273125
3292;3292;133 Avenue Franklin Roosevelt;Décines-Charpieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2015-11-17;2022-02-11;2015-11-17;69275;1104;4,935443857182749;45,7548017658875
6187;6187;29 Rue de la Pagère;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;2010-06-07;2019-05-17;2019-05-17;69029;1108;4,915795097703323;45,7463509908988
3820;3820;29 Rue Marguerite ;Villeurbanne;;parking;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-26;2013-11-28;69266;1116;4,871868147331707;45,77797596975991
1401;1401;4 Quai Joseph Gillet;Lyon 4e Arrondissement;28041;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-07-30;2013-02-20;69384;1100;4,813539193134685;45,77224019418913
7320;7320;6 Chemin de Chantegrillet;Francheville;07258;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2017-01-16;2018-04-24;2017-01-16;69089;1101;4,775708346894419;45,73827452959035
3251;3251;Face au 52 Edouard Herriot;Décines-Charpieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2022-03-14;2022-03-14;69275;1978;4,964537659784346;45,774753440393795
6634;6634;Face au 65 Rue du Grisard;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2021-01-26;2021-01-26;69290;1987;4,9536354843662345;45,69749948100398
9007;9007;2 Avenue Salvador Allende;Villeurbanne;21216;;Z101.0.VERRE;Col Est;COL GUERIN;2023-11-23;2023-12-05;2023-12-05;;69266;5039;4,862760425120344;45,776188864753664
3406;3406;Face au 47 Rue Gambetta;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2014-01-13;69282;1989;4,9953368899303525;45,76295194156057
4157B;4157B;23 Rue de l'Oratoire;Caluire-et-Cuire;02957;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2005-07-08;2018-04-24;2013-02-11;69034;1119;4,838474084197597;45,78475876307914
1071;1071;8 Chemin de Pontet et Crases;Écully;06718;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2022-12-01;2022-12-06;2022-12-06;;69081;1128;4,77411145499326;45,786070929098834
E753;E753;Place Guichard angle Crequis face bourse travail;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2020-01-01;2020-11-10;2020-11-10;;69383;1129;4,847701876567219;45,759392612101564
4391;4391;11 Quai Clémenceau;Caluire-et-Cuire;02936;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2014-03-31;2018-04-24;;69034;1132;4,8219235514443985;45,790768681936406
