idemplacementsilo;identifiant;adresse;commune;codefuv;observation_localisante;numerocircuit;gestionnaire;collecteur;datedebutexploitation;datecreation;maj_alphanumerique;maj_geometrie;insee;gid;lon;lat
B0396;B0396; Square Georges Lévy    ;Villeurbanne;;GCDC07;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;977;4,8842564381640265;45,768970013445816
B0934;B0934;Rue Jean Revel;Lyon 4e Arrondissement;;CRO-04;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-11;2023-07-24;;;69384;984;4,820265090751122;45,778064279603285
B0877;B0877;1 Rue des Tables Claudiennes;Lyon 1er Arrondissement;;OP-61;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-20;2023-07-24;;;69381;942;4,82869103009068;45,77102825268299
B0024;B0024;47 Rue Salomon Reinach;Lyon 7e Arrondissement;;DA021;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;944;4,842512597784622;45,75073388466074
B0405;B0405;29 Rue Michel Servet;Villeurbanne;;GCDC40;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;1003;4,878935492325155;45,767207477535884
B0798;B0798;Place de l'église Saint-Maurice;Lyon 8e Arrondissement;;L8MP020;Z101.0.ALIM;Col Sud;GPE;2023-05-30;2023-07-24;;;69388;1080;4,867989999484063;45,74373000046854
B0149;B0149;117 Rue Jean Vallier;Lyon 7e Arrondissement;;DA123;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;1057;4,838859525911184;45,732840416458664
B0787;B0787;32 Cours Albert Thomas;Lyon 8e Arrondissement;28723;L8MP009;Z101.0.ALIM;Col Sud;GPE;2023-06-05;2023-07-24;2024-02-15;2024-02-15;69388;1106;4,863869100315456;45,748005700319105
B0599;B0599;Esplanade Lichfield;Sainte-Foy-lès-Lyon;33898;DASFLL39;3101.0.ALIM;Col Sud;COL SUD;2023-06-29;2023-07-05;2023-07-05;;69202;1213;4,805399108043677;45,73731104686931
B0009;B0009;30 Rue Salomon Reinach / 50 Rue Béchevelin;Lyon 7e Arrondissement;;DA008;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;1238;4,840941027671486;45,75148323843148
B0300;B0300;Esplanade avenue de Verdun;Dardilly;;DAR9;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-30;2023-01-12;2023-01-31;;69072;1248;4,751636043040917;45,80839600356642
B0776;B0776;13 Rue Guillaume Paradin;Lyon 8e Arrondissement;;L8MZ034;Z101.0.ALIM;Col Sud;GPE;2023-05-10;2023-07-24;;;69388;1207;4,887220000448779;45,737800000354504
B0235;B0235;31 Rue de Limburg;Sainte-Foy-lès-Lyon;;DASFLL29;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;1211;4,780089522093573;45,728293119233555
B0362;B0362;6 Rue Alfred de Musset;Villeurbanne;;BSB14D;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;1218;4,91381866789152;45,756281592147495
B0494;B0494;20bis Rue Arago;Villeurbanne;;FMN12D;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;1240;4,88392442862364;45,75597865213823
B0588;B0588;Devant Résidence D INSA;Villeurbanne;;LD5;Z101.0.ALIM;Col Est;GPE;2023-02-24;2023-05-10;2023-05-10;;69266;1261;4,873531455559376;45,78042315689232
B0409;B0409;54 Rue Racine;Villeurbanne;21658;GCDC41;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-07-25;;69266;1286;4,87805817694875;45,76602154164659
B0684;B0684;40 Rue Professeur Tavernier;Lyon 8e Arrondissement;;L8EU027;Z101.0.ALIM;Col Sud;GPE;2023-05-16;2023-07-24;;;69388;1312;4,86930999944314;45,72577000046336
B0247;B0247;Angle rue du Prieuré et chemin de Grandvaux;Écully;;ECU3;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;1375;4,774750089984632;45,772966466848274
B0190;B0190;1 Rue Sébastien Gryphe;Lyon 7e Arrondissement;28694;DA015;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-09-20;2022-09-20;;69387;1395;4,846187718296647;45,75389816726999
B0136;B0136;156 Rue Marcel Mérieux;Lyon 7e Arrondissement;;DA112;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;1357;4,82960989167145;45,7357643841789
B0953;B0953;Petit Parc Serin;Lyon 4e Arrondissement;;CRS-3;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-11;2023-07-24;;;69384;1403;4,81023412366504;45,77635205033304
B0192;B0192;102 Rue Jaboulay;Lyon 7e Arrondissement;28648;DA081;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-09-20;2022-09-20;2022-09-20;69387;1417;4,847713482382315;45,74431152404244
B0094;B0094;Angle rue Saint-Lazare/Rue Parmentier;Lyon 7e Arrondissement;;DA077;X101.0.ALIM;Col Sud;COL SITA;2022-02-25;2022-07-13;2023-04-24;2023-04-24;69387;1427;4,843631730542964;45,74523949063161
B0902;B0902;72 Rue Deleuvre;Lyon 4e Arrondissement;;CRC-21;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-07;2023-07-24;;;69384;1449;4,8254000521835945;45,78160993005265
B0278;B0278;Place du Pérollier;Écully;;ECU34;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;1538;4,77897642448911;45,78968976207499
B0048;B0048;131 Rue d'Anvers;Lyon 7e Arrondissement;;DA040;X101.0.ALIM;Col Sud;COL SITA;2022-03-04;2022-07-13;2023-04-24;2023-04-24;69387;1519;4,839209055866249;45,74723850855328
B0059;B0059;338 Rue André Philip;Lyon 7e Arrondissement;;DA050;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;1520;4,852329915595212;45,751666582794215
B0272;B0272;Angle chemin Louis Chirpaz et chemin de la Sauvegarde;Écully;;ECU28;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;1585;4,786211595151167;45,77816397240509
B0218;B0218;Face au 6 Boulevard de l' Europe;Sainte-Foy-lès-Lyon;;DASFLL12;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;1565;4,796597326998689;45,748205953536164
B0146;B0146;10 Avenue Jean François Raclet;Lyon 7e Arrondissement;;DA120;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;1566;4,836724487454599;45,73424080097693
B0962;B0962;56b Avenue Leclerc;Lyon 7e Arrondissement;28487;DA162;X101.0.ALIM;Col Sud;SITA;2023-06-01;2023-08-01;2023-08-16;2023-08-16;69387;1623;4,8236154815937144;45,73463367582192
B0949;B0949;20 Rue Philibert Roussy;Lyon 4e Arrondissement;;CRO-19;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-12;2023-07-24;;;69384;1601;4,822260285443213;45,77483189993929
B0259;B0259;Angle place du Marché et Rue Auguste Tramier;Écully;;ECU15;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-11-14;2023-11-14;69081;1666;4,7821310422249;45,7741500794997
B0602;B0602;7 Rue Marcel Achard;Sainte-Foy-lès-Lyon;34547;DASFLL42;3101.0.ALIM;Col Sud;COL SUD;2023-06-29;2023-07-05;2023-07-05;;69202;1693;4,808983376155741;45,748030303165784
B0784;B0784;11 Rue Santos Dumont;Lyon 8e Arrondissement;;L8MP006;Z101.0.ALIM;Col Sud;GPE;2023-05-30;2023-07-24;;;69388;1654;4,86089000029634;45,74459999974381
B0741;B0741;101 Avenue Paul Santy;Lyon 8e Arrondissement;;L8PS030;Z101.0.ALIM;Col Sud;GPE;2023-05-22;2023-07-24;;;69388;1656;4,877450000091112;45,72838999981014
B0281;B0281;38 Chemin de Montlouis;Écully;;ECU37. Borne située au rond point avec l'avenue des Sources;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;1730;4,782750474897029;45,7926997249121
B0382;B0382;Square Victor Basch    ;Villeurbanne;;C04;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;1726;4,897175957314741;45,763014416971124
B0031;B0031;45 Rue Raulin;Lyon 7e Arrondissement;;DA028;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;1703;4,83505267569634;45,7475081798261
B0959;B0959;84c  Quai Joseph Gillet;Lyon 4e Arrondissement;;CRS-9;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-11;2023-07-24;;;69384;1799;4,818483788537773;45,78810204976245
B0203;B0203;rue Claude Martin;Craponne;;DACRAP9;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69069;1772;4,723499555945676;45,745371818947426
B0279;B0279;"Rue du Collovrier à l&apos;angle Impasse du Moullin Carron";Écully;;ECU35;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;1817;4,7812940363170755;45,79065830066278
B0316;B0316;8 Rue Armand;Villeurbanne;;BCL14;Z101.0.ALIM;Col Est;GPE;2022-10-06;2022-12-20;;;69266;1800;4,883786578211508;45,77856816710132
B0625;B0625;3 Rue Professeur Joseph Renaut;Lyon 8e Arrondissement;;L8BA008;Z101.0.ALIM;Col Sud;GPE;2023-06-05;2023-07-24;;;69388;1804;4,87753000034151;45,73962999976649
B0848;B0848;18 Montée Saint Sébastien;Lyon 1er Arrondissement;;HCP-31;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-24;2023-07-24;;;69381;1815;4,835824265993839;45,77152309667909
B0567;B0567;Square du 19 mars 1962;Villeurbanne;;C29;Z101.0.ALIM;Col Est;GPE;2023-03-28;2023-05-10;2023-05-10;;69266;1905;4,88977126121872;45,76991141826556
B0347;B0347;8 Avenue Albert Einstein;Villeurbanne;;BCL40;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;1899;4,875930756527107;45,78137103602356
B0477;B0477;58 Rue Lafontaine;Villeurbanne;21581;FMN01;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-12-26;2023-12-26;69266;1971;4,881584838176887;45,75981725787845
B0255;B0255;Angle rue du Prieuré et rue Benoit Tabard;Écully;;ECU11;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;1967;4,775524182470244;45,77441672303579
B0250;B0250;Chemin du Randin, face à la résidence Récamier;Écully;;ECU6;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;1975;4,779735647896306;45,771416909027515
B0460;B0460; Rue Mozart     ;Villeurbanne;;CT32;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;1994;4,866055306316546;45,774841292271475
B0756;B0756;9 Rue de Narvik;Lyon 8e Arrondissement;;L8MZ011;Z101.0.ALIM;Col Sud;GPE;2023-05-09;2023-07-24;;;69388;1953;4,882804022989127;45,73051659127915
B0608;B0608;67 Rue Georges Clémenceau;Sainte-Foy-lès-Lyon;15527;DASFLL48;3101.0.ALIM;Col Sud;COL SUD;2023-06-29;2023-07-05;2023-07-05;;69202;1998;4,8063453345751315;45,74396131778963
B0381;B0381;14 Rue Bergonier;Villeurbanne;21377;C03;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-07-11;;69266;1999;4,898313040937715;45,76490351549595
B0253;B0253;Angle montée du Docteur Mastier et avenue de Verdun;Écully;;ECU9;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;2018;4,783055438304227;45,77352433568035
B0036;B0036;23 Rue Chevreul;Lyon 7e Arrondissement;;DA031;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;2003;4,836194718342191;45,74904319823214
B0201;B0201;angle rue centrale impasse du grand champ;Craponne;;DACRAP7;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69069;2073;4,7202908844006135;45,745880281416575
B0325;B0325;46 Cours de la République;Villeurbanne;21242;GCDC20;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-08-11;2023-08-11;69266;2058;4,873864299372877;45,767073899752454
B0131;B0131;6 Place du traité de Rome;Lyon 7e Arrondissement;;DA108;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;2050;4,834027959781876;45,73658237467392
B0390;B0390;1bis Allée de la Côte;Villeurbanne;;C15;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;2051;4,896872908693105;45,76115765203849
B0376;B0376;12d Rue du Cimetière;Villeurbanne;;BSB27. Bonnevay La Soie Les Brosses;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;2111;4,910722169549285;45,765921497589005
B0440;B0440; Place de Valmy    ;Villeurbanne;;CT12;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;2142;4,867290269989937;45,77235952427842
B0649;B0649;4 Rue Emile Combes;Lyon 8e Arrondissement;;L8BA034;Z101.0.ALIM;Col Sud;GPE;2023-06-06;2023-07-24;;;69388;2097;4,86929599967412;45,73577999985446
B0421;B0421;88 Rue Racine;Villeurbanne;;GCDC43;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;2102;4,878180144931491;45,76333240649329
B0601;B0601;109 Chemin des Fonts;Sainte-Foy-lès-Lyon;15412;DASFLL41;3101.0.ALIM;Col Sud;COL SUD;2023-06-29;2023-07-05;2023-07-05;;69202;2181;4,790869368382662;45,74084484792109
B0008;B0008;70 Rue Pasteur;Lyon 7e Arrondissement;;DA007;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;2197;4,838478759532256;45,75106774830194
B0609;B0609;37 Rue Joseph Ricard;Sainte-Foy-lès-Lyon;15532;DASFLL49;3101.0.ALIM;Col Sud;COL SUD;2023-06-29;2023-07-05;2023-07-05;;69202;2213;4,8020222729615085;45,73908566898661
B0587;B0587;Devant Résidence A INSA;Villeurbanne;;LD4;Z101.0.ALIM;Col Est;GPE;2023-02-24;2023-05-10;2023-05-10;;69266;2214;4,8833161548855415;45,783969699835104
B0254;B0254;Angle rue Benoit Tabard et rue Luizet;Écully;;ECU10;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;2219;4,776845200951285;45,773893271821585
B0251;B0251;Chemin de la Vernique;Écully;;ECU7;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;2237;4,783983840392043;45,76990119359304
B0370;B0370;23 Rue Willy Brandt;Villeurbanne;36591;BSB21;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-07-11;2023-07-11;69266;2217;4,918620000197742;45,76356999973666
B0240;B0240;55 Avenue Valioud;Sainte-Foy-lès-Lyon;;DASFLL34;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;2212;4,807217141500275;45,742834565810455
B0941;B0941;23a Rue Philippe de Lassalle;Lyon 4e Arrondissement;;CRO-11;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-11;2023-07-24;;;69384;2283;4,820875249276415;45,775954480150375
B0476;B0476;50b  Cours Emile Zola;Villeurbanne;;CT47. Charpennes Tonkin;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;2284;4,867135572578385;45,770780472271916
B0287;B0287;Rue de la Mairie;Champagne-au-Mont-d'Or;03460;CHP5;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69040;2275;4,789094661995733;45,79422420211283
B0560;B0560;30 Rue Léon Fabre;Villeurbanne;;BCL41;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;2247;4,876190484818536;45,77834808245135
B0249;B0249;Angle chemin de Grandvaux et avenue du Docteur Terver;Écully;;ECU5;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;2337;4,776580532635482;45,772092253506706
B0607;B0607;71b Chemin de Chavril;Sainte-Foy-lès-Lyon;15396;DASFLL47;3101.0.ALIM;Col Sud;COL SUD;2023-06-29;2023-07-05;2023-07-05;;69202;2386;4,800012495198789;45,74666266105912
B0242;B0242;Place Clair Tisseur;Sainte-Foy-lès-Lyon;;DASFLL36;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;2419;4,804195451269137;45,734575673006276
B0018;B0018;34 Rue Saint-Michel / 10 Rue d'Anvers;Lyon 7e Arrondissement;;DA017;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;2430;4,845374759783223;45,75170824719435
B0852;B0852;9 Rue Lemot;Lyon 1er Arrondissement;;HCP-35;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-24;2023-07-24;;;69381;2404;4,8338994271956;45,77247916734929
B0244;B0244;Croisement avenue Vallioud/ rue Emile Zeizig;Sainte-Foy-lès-Lyon;;DASFLL38;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;2463;4,804874909487138;45,735417675603244
B0935;B0935;Rue Pillement;Lyon 4e Arrondissement;;CRO-05;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-12;2023-07-24;;;69384;2464;4,819127136495154;45,776963240135
B0398;B0398; Place Albert Thomas    ;Villeurbanne;;GCDC28;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;2492;4,8743913411116715;45,76395299357621
B0420;B0420;89 Rue d'Alsace;Villeurbanne;;GCDC39;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;2458;4,86997125355425;45,76403788331699
B0633;B0633;47 Rue Thomas Blanchet;Lyon 8e Arrondissement;;L8BA016;Z101.0.ALIM;Col Sud;GPE;2023-06-05;2023-07-24;;;69388;2462;4,883911999959202;45,73718899999123
B0606;B0606;139 Rue Commandant Charcot;Sainte-Foy-lès-Lyon;15497;DASFLL46;3101.0.ALIM;Col Sud;COL SUD;2023-06-29;2023-07-05;2023-07-05;;69202;2510;4,783222787364788;45,74449616956104
B0670;B0670;46 Rue Emile Combes;Lyon 8e Arrondissement;28843;L8EU013;Z101.0.ALIM;Col Sud;GPE;2023-05-15;2023-07-24;2024-02-15;2024-02-15;69388;2548;4,866091407546998;45,73308518133962
B0306;B0306;21 Rue d'Alsace;Villeurbanne;21411;GCDC18;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;2023-07-21;2023-07-21;69266;2562;4,869960999856461;45,76941900017319
B0260;B0260;Angle place du Marché et Rue Auguste Tramier ;Écully;;ECU15;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-11-14;;69081;2617;4,782132374821666;45,77416283330509
B0289;B0289;Angle rue Pasteur et rue Simone Balay;Champagne-au-Mont-d'Or;;CHP7;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69040;2638;4,789481167897565;45,79629381776757
B0294;B0294;Chemin des Peupliers;Dardilly;;DAR3;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-30;2023-01-12;2023-01-31;;69072;2640;4,7583704832049785;45,81715904918159
B0220;B0220;Rue du 8 Mai 45;Sainte-Foy-lès-Lyon;;DASFLL14;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;2660;4,799244221305198;45,7439086262407
B0562;B0562;346 Rue André Philip;Lyon 7e Arrondissement;28565;Face au 344, 346 rue André Philip ;X101.0.ALIM;Col Sud;COL SITA;2022-12-12;2022-12-20;2023-06-01;2023-06-01;69387;2668;4,852336896004021;45,75112985326355
B0286;B0286;Place de la Liberté;Champagne-au-Mont-d'Or;;CHP4;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69040;2679;4,7920407362261175;45,79491634354835
B0212;B0212;34 Boulevard des Provinces;Sainte-Foy-lès-Lyon;;DASFLL06;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;2661;4,800287697081452;45,7479960839118
B0762;B0762;2 Rue Capitaine Elisabeth Boselli;Lyon 8e Arrondissement;;L8MZ020;Z101.0.ALIM;Col Sud;GPE;2023-05-10;2023-07-24;;;69388;2694;4,886510000064089;45,73214999996247
B0296;B0296;Angle du Moulin Carron et chemin de Parsonge;Dardilly;;DAR5;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-30;2023-01-12;2023-01-31;;69072;2795;4,756632081078759;45,81294281386822
B0195;B0195;rue Centrale, Pl Andrée-Marie Perrin;Craponne;;DACRAP1;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69069;2826;4,724236377846772;45,745954694262345
B0563;B0563;19 Rue Cavenne;Lyon 7e Arrondissement;28578;DA005;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;2023-06-02;2023-06-02;69387;2843;4,8391261268283365;45,75321058961627
B0444;B0444;39 Rue Louis Guérin;Villeurbanne;;CT16;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;2887;4,859999760023793;45,77470162394391
B0872;B0872;11 Rue Bouteille;Lyon 1er Arrondissement;;OP-56;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-20;2023-07-24;;;69381;2890;4,828039063169429;45,76897629151871
B0234;B0234;8-10 Rue de Limburg;Sainte-Foy-lès-Lyon;;DASFLL28;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;2023-11-09;;69202;2893;4,779578247267267;45,73401090624247
B0238;B0238;rue Léon Granier;Sainte-Foy-lès-Lyon;;DASFLL32;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;2955;4,785450501482561;45,73523156059264
B0632;B0632;41 Rue Seignemartin;Lyon 8e Arrondissement;;L8BA015;Z101.0.ALIM;Col Sud;GPE;2023-06-05;2023-07-24;;;69388;2930;4,881410000504282;45,737799999738996
B0827;B0827;4 Quai de la Pêcherie;Lyon 1er Arrondissement;;BPP-10;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-27;2023-07-24;;;69381;2931;4,830790938054427;45,766108942564934
B0274;B0274;Rue Jean Rigaud;Écully;35953;ECU30;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;3020;4,787599260734606;45,77940711008905
B0117;B0117;34 Rue de l'Abbé Boisard;Lyon 7e Arrondissement;;DA096;X101.0.ALIM;Col Sud;COL SITA;2022-02-25;2022-07-13;2023-04-24;2023-04-24;69387;2979;4,855074763096937;45,7500270660996
B0404;B0404;12 Rue Charles Montaland;Villeurbanne;;GCDC30;Z101.0.ALIM;Col Est;GPE;2022-09-01;2022-12-20;;;69266;2984;4,881931948427113;45,76385441769486
B0224;B0224;10 Place Saint Luc;Sainte-Foy-lès-Lyon;15490;DASFLL18;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;2024-02-07;2024-02-07;69202;3113;4,800613520793029;45,74936480250577
B0719;B0719;55 Rue Stéphane Coignet;Lyon 8e Arrondissement;;L8PS006;Z101.0.ALIM;Col Sud;GPE;2023-05-22;2023-07-24;;;69388;3085;4,872600000020794;45,72429999989906
B0243;B0243;Place de la Minerve;Sainte-Foy-lès-Lyon;;DASFLL37;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;3153;4,803512688958128;45,73360074189445
B0217;B0217;Face au 32 Rue Maréchal-Foch;Sainte-Foy-lès-Lyon;;DASFLL11;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;;;69202;3151;4,798042010581017;45,74820291192144
B0835;B0835;Place Tolozan;Lyon 1er Arrondissement;;BPP-18;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-27;2023-07-24;;;69381;3232;4,837654121656788;45,769117839090654
B0771;B0771;16 Rue Professeur Ranvier;Lyon 8e Arrondissement;;L8MZ029;Z101.0.ALIM;Col Sud;GPE;2023-05-10;2023-07-24;;;69388;3253;4,886310000428543;45,736080000098525
B0885;B0885;76 Rue de Cuire;Lyon 4e Arrondissement;;CRC-03;X101.0.ALIM;Col Nord-Ouest;COL SITA;2023-04-07;2023-07-24;;;69384;3254;4,829269619559114;45,781399010399646
B0030;B0030;48 Rue Raulin;Lyon 7e Arrondissement;;DA027;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;3255;4,834500480078074;45,74670386578042
B0019;B0019;34 Rue Saint-Michel / 10 Rue d'Anvers;Lyon 7e Arrondissement;;DA017;X101.0.ALIM;Col Sud;COL SITA;2022-02-25;2022-07-13;2023-04-24;2023-04-24;69387;3320;4,845358645694928;45,751703512574984
B0081;B0081;23 Rue des Trois Pierres;Lyon 7e Arrondissement;28616;DA066;X101.0.ALIM;Col Sud;COL SITA;2022-02-25;2022-07-13;2023-07-07;2023-07-07;69387;3378;4,846447842621329;45,74834453475202
B0262;B0262;Chemin du Chancelier;Écully;06726;ECU17;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;3403;4,775732790797901;45,77753327690117
B0812;B0812;4 Rue Saint Romain;Lyon 8e Arrondissement;;L8MP034;Z101.0.ALIM;Col Sud;GPE;2023-05-30;2023-07-24;;;69388;3395;4,860639999911088;45,74207999989909
B0746;B0746;170 Avenue Général Frère;Lyon 8e Arrondissement;;L8MZ015;Z101.0.ALIM;Col Sud;GPE;2023-05-09;2023-07-24;;;69388;3447;4,88441000016398;45,72728000009294
B0745;B0745;152 Avenue Général Frère;Lyon 8e Arrondissement;;L8MZ014;Z101.0.ALIM;Col Sud;GPE;2023-06-06;2023-07-24;;;69388;3489;4,882583000105965;45,728096000118924
B0653;B0653;141 Rue Marius Berliet;Lyon 8e Arrondissement;;L8BA039;Z101.0.ALIM;Col Sud;GPE;2023-06-06;2023-07-24;;;69388;3498;4,868179999440804;45,73764000008882
B0134;B0134;52 Rue des Girondins;Lyon 7e Arrondissement;;DA110;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;3534;4,8321536604052175;45,73865091435695
B0222;B0222;35 Boulevard des Provinces;Sainte-Foy-lès-Lyon;15390;DASFLL16;3101.0.ALIM;Col Sud;COL SUD;2022-11-30;2022-12-20;2024-02-15;2024-02-07;69202;3679;4,801341353115167;45,7499372545695
B0252;B0252;Angle chemin du Randin et rue Clément;Écully;;ECU8;1101.0.ALIM;Col Nord-Ouest;COL NO;2022-11-23;2023-01-12;2023-01-31;;69081;3665;4,7807285016385554;45,772770571423905
B0600;B0600;25 Rue Claude Jusseaud;Sainte-Foy-lès-Lyon;15500;DASFLL40;3101.0.ALIM;Col Sud;COL SUD;2023-06-29;2023-07-05;2023-07-05;;69202;3668;4,806564391895503;45,74816244581984
B0053;B0053;55 Rue Jaboulay;Lyon 7e Arrondissement;;DA045;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;3635;4,841254600870619;45,74719180326091
B0055;B0055;65 Rue du Professeur Grignard;Lyon 7e Arrondissement;;DA047;X101.0.ALIM;Col Sud;COL SITA;2021-10-01;2022-07-13;;;69387;3638;4,841608657289968;45,74613005991396
B0692;B0692;246bis Route de Vienne;Lyon 8e Arrondissement;;L8GT001;Z101.0.ALIM;Col Sud;GPE;2023-05-29;2023-07-24;;;69388;3689;4,853700000594154;45,72830000029073
